player_id,City,Event,Sport
29540,Torino,Cross Country Skiing Men's Team Sprint,Cross Country Skiing
29544,Sapporo,Figure Skating Mixed Pairs,Figure Skating
29551,Innsbruck,Ice Hockey Men's Ice Hockey,Ice Hockey
29552,Grenoble,Ice Hockey Men's Ice Hockey,Ice Hockey
29553,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
29554,Salt Lake City,Ice Hockey Men's Ice Hockey,Ice Hockey
29555,Torino,Ice Hockey Men's Ice Hockey,Ice Hockey
29556,Vancouver,Ice Hockey Men's Ice Hockey,Ice Hockey
29572,Vancouver,"Speed Skating Men's 1,500 metres",Speed Skating
29573,Sochi,"Speed Skating Men's 1,000 metres",Speed Skating
29574,Sochi,"Speed Skating Men's 1,500 metres",Speed Skating
29575,Sochi,Speed Skating Men's Team Pursuit (8 laps),Speed Skating
29576,Albertville,Ice Hockey Men's Ice Hockey,Ice Hockey
29621,Salt Lake City,Bobsleigh Women's Two,Bobsleigh
29622,Torino,Bobsleigh Women's Two,Bobsleigh
29624,Sankt Moritz,Speed Skating Men's 500 metres,Speed Skating
29625,Sankt Moritz,"Speed Skating Men's 1,500 metres",Speed Skating
29626,Sankt Moritz,"Speed Skating Men's 5,000 metres",Speed Skating
29627,Sankt Moritz,"Speed Skating Men's 10,000 metres",Speed Skating
29628,Oslo,"Speed Skating Men's 1,500 metres",Speed Skating
29629,Oslo,"Speed Skating Men's 5,000 metres",Speed Skating
29630,Oslo,"Speed Skating Men's 10,000 metres",Speed Skating
29631,Cortina d'Ampezzo,Speed Skating Men's 500 metres,Speed Skating
29632,Cortina d'Ampezzo,"Speed Skating Men's 1,500 metres",Speed Skating
29633,Cortina d'Ampezzo,"Speed Skating Men's 5,000 metres",Speed Skating
29634,Cortina d'Ampezzo,"Speed Skating Men's 10,000 metres",Speed Skating
29635,Squaw Valley,"Speed Skating Men's 5,000 metres",Speed Skating
29636,Squaw Valley,"Speed Skating Men's 10,000 metres",Speed Skating
29637,Sankt Moritz,Bobsleigh Men's Four/Five,Bobsleigh
29651,Squaw Valley,Speed Skating Men's 500 metres,Speed Skating
29652,Squaw Valley,"Speed Skating Men's 1,500 metres",Speed Skating
29660,Vancouver,Bobsleigh Men's Four,Bobsleigh
29661,Sochi,Bobsleigh Men's Four,Bobsleigh
29665,Torino,Alpine Skiing Men's Slalom,Alpine Skiing
29666,Torino,Alpine Skiing Men's Combined,Alpine Skiing
29671,Lake Placid,Figure Skating Women's Singles,Figure Skating
29682,Salt Lake City,Freestyle Skiing Women's Moguls,Freestyle Skiing
29685,Salt Lake City,Skeleton Men's Skeleton,Skeleton
29686,Torino,Skeleton Men's Skeleton,Skeleton
29687,Vancouver,Skeleton Men's Skeleton,Skeleton
29688,Sochi,Skeleton Men's Skeleton,Skeleton
29697,Sankt Moritz,Ice Hockey Men's Ice Hockey,Ice Hockey
29698,Oslo,Ice Hockey Men's Ice Hockey,Ice Hockey
29699,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
29700,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
29701,Squaw Valley,Ice Hockey Men's Ice Hockey,Ice Hockey
29753,Calgary,Figure Skating Women's Singles,Figure Skating
29754,Sarajevo,Ice Hockey Men's Ice Hockey,Ice Hockey
29770,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
29772,Sarajevo,Alpine Skiing Men's Downhill,Alpine Skiing
29800,Innsbruck,Ice Hockey Men's Ice Hockey,Ice Hockey
29807,Innsbruck,Ice Hockey Men's Ice Hockey,Ice Hockey
29808,Grenoble,Ice Hockey Men's Ice Hockey,Ice Hockey
29809,Vancouver,Cross Country Skiing Women's Sprint,Cross Country Skiing
29810,Vancouver,Cross Country Skiing Women's 10 kilometres,Cross Country Skiing
29811,Vancouver,Cross Country Skiing Women's 30 kilometres,Cross Country Skiing
29812,Vancouver,Cross Country Skiing Women's 15 km Skiathlon,Cross Country Skiing
29813,Vancouver,Cross Country Skiing Women's 4 x 5 kilometres Relay,Cross Country Skiing
29814,Sochi,Cross Country Skiing Women's 10 kilometres,Cross Country Skiing
29815,Sochi,Cross Country Skiing Women's 30 kilometres,Cross Country Skiing
29816,Sochi,Cross Country Skiing Women's 15 km Skiathlon,Cross Country Skiing
29850,Chamonix,Bobsleigh Men's Four/Five,Bobsleigh
29852,Sankt Moritz,Cross Country Skiing Men's 18 kilometres,Cross Country Skiing
29853,Oslo,Cross Country Skiing Men's 18 kilometres,Cross Country Skiing
29854,Oslo,Cross Country Skiing Men's 4 x 10 kilometres Relay,Cross Country Skiing
29893,Albertville,Ice Hockey Men's Ice Hockey,Ice Hockey
29894,Lake Placid,Ice Hockey Men's Ice Hockey,Ice Hockey
29916,Nagano,Biathlon Women's 7.5 kilometres Sprint,Biathlon
29917,Nagano,Biathlon Women's 15 kilometres,Biathlon
29918,Nagano,Biathlon Women's 4 x 7.5 kilometres Relay,Biathlon
29978,Sapporo,Figure Skating Mixed Pairs,Figure Skating
29986,Sochi,Freestyle Skiing Men's Slopestyle,Freestyle Skiing
29992,Sapporo,Ice Hockey Men's Ice Hockey,Ice Hockey
30009,Nagano,Bobsleigh Men's Four,Bobsleigh
30010,Salt Lake City,Bobsleigh Men's Four,Bobsleigh
30016,Lake Placid,Bobsleigh Men's Four,Bobsleigh
30017,Sarajevo,Bobsleigh Men's Four,Bobsleigh
30019,Sochi,Curling Men's Curling,Curling
30034,Sarajevo,"Ski Jumping Men's Normal Hill, Individual",Ski Jumping
30035,Sarajevo,"Ski Jumping Men's Large Hill, Individual",Ski Jumping
30046,Vancouver,Ice Hockey Men's Ice Hockey,Ice Hockey
30047,Sochi,Ice Hockey Men's Ice Hockey,Ice Hockey
30058,Nagano,Curling Women's Curling,Curling
30059,Sochi,Curling Women's Curling,Curling
30062,Squaw Valley,Alpine Skiing Men's Slalom,Alpine Skiing
30075,Calgary,Ice Hockey Men's Ice Hockey,Ice Hockey
30076,Albertville,Ice Hockey Men's Ice Hockey,Ice Hockey
30096,Garmisch-Partenkirchen,Bobsleigh Men's Two,Bobsleigh
30100,Sochi,Figure Skating Men's Singles,Figure Skating
30101,Sochi,Figure Skating Mixed Team,Figure Skating
30106,Grenoble,Bobsleigh Men's Four,Bobsleigh
30125,Torino,Snowboarding Women's Halfpipe,Snowboarding
30126,Vancouver,Snowboarding Women's Halfpipe,Snowboarding
30132,Salt Lake City,Bobsleigh Men's Two,Bobsleigh
30133,Torino,Bobsleigh Men's Two,Bobsleigh
30134,Torino,Bobsleigh Men's Four,Bobsleigh
30135,Vancouver,Bobsleigh Men's Two,Bobsleigh
30136,Vancouver,Bobsleigh Men's Four,Bobsleigh
30137,Sochi,Bobsleigh Men's Two,Bobsleigh
30138,Sochi,Bobsleigh Men's Four,Bobsleigh
30155,Torino,Snowboarding Men's Halfpipe,Snowboarding
30156,Vancouver,Snowboarding Men's Halfpipe,Snowboarding
30158,Salt Lake City,Curling Men's Curling,Curling
30159,Sochi,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30160,Sochi,Alpine Skiing Men's Slalom,Alpine Skiing
30185,Vancouver,Bobsleigh Women's Two,Bobsleigh
30186,Innsbruck,Alpine Skiing Men's Downhill,Alpine Skiing
30187,Innsbruck,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30188,Innsbruck,Alpine Skiing Men's Slalom,Alpine Skiing
30198,Squaw Valley,Figure Skating Men's Singles,Figure Skating
30216,Nagano,Ice Hockey Women's Ice Hockey,Ice Hockey
30229,Salt Lake City,Luge Women's Singles,Luge
30252,Sankt Moritz,Bobsleigh Men's Four/Five,Bobsleigh
30255,Calgary,Figure Skating Men's Singles,Figure Skating
30256,Albertville,Figure Skating Men's Singles,Figure Skating
30257,Lillehammer,Figure Skating Men's Singles,Figure Skating
30282,Torino,Luge Mixed (Men)'s Doubles,Luge
30283,Sochi,Luge Mixed (Men)'s Doubles,Luge
30284,Sochi,Luge Mixed Team Relay,Luge
30291,Torino,Luge Mixed (Men)'s Doubles,Luge
30292,Sochi,Luge Mixed (Men)'s Doubles,Luge
30293,Sochi,Luge Mixed Team Relay,Luge
30296,Vancouver,Cross Country Skiing Women's Sprint,Cross Country Skiing
30323,Chamonix,Alpinism Mixed Alpinism,Alpinism
30327,Innsbruck,Alpine Skiing Men's Slalom,Alpine Skiing
30328,Chamonix,Alpinism Mixed Alpinism,Alpinism
30334,Albertville,Figure Skating Mixed Ice Dancing,Figure Skating
30356,Sankt Moritz,Ice Hockey Men's Ice Hockey,Ice Hockey
30357,Sankt Moritz,Ice Hockey Men's Ice Hockey,Ice Hockey
30394,Calgary,Alpine Skiing Men's Super G,Alpine Skiing
30395,Calgary,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30396,Calgary,Alpine Skiing Men's Slalom,Alpine Skiing
30397,Calgary,Alpine Skiing Men's Super G,Alpine Skiing
30398,Calgary,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30399,Calgary,Alpine Skiing Men's Slalom,Alpine Skiing
30402,Oslo,Bobsleigh Men's Four,Bobsleigh
30403,Cortina d'Ampezzo,Bobsleigh Men's Four,Bobsleigh
30404,Innsbruck,Speed Skating Men's 500 metres,Speed Skating
30410,Nagano,Ice Hockey Men's Ice Hockey,Ice Hockey
30419,Calgary,Luge Men's Singles,Luge
30420,Calgary,Luge Mixed (Men)'s Doubles,Luge
30421,Albertville,Luge Mixed (Men)'s Doubles,Luge
30422,Lillehammer,Luge Mixed (Men)'s Doubles,Luge
30423,Nagano,Luge Mixed (Men)'s Doubles,Luge
30431,Innsbruck,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30432,Grenoble,Alpine Skiing Men's Downhill,Alpine Skiing
30433,Grenoble,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30434,Sapporo,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30435,Sapporo,Alpine Skiing Men's Slalom,Alpine Skiing
30437,Torino,Ice Hockey Women's Ice Hockey,Ice Hockey
30442,Sarajevo,Bobsleigh Men's Two,Bobsleigh
30443,Sarajevo,Bobsleigh Men's Four,Bobsleigh
30444,Innsbruck,Figure Skating Women's Singles,Figure Skating
30448,Lillehammer,Ice Hockey Men's Ice Hockey,Ice Hockey
30449,Nagano,Ice Hockey Men's Ice Hockey,Ice Hockey
30459,Torino,Snowboarding Women's Parallel Giant Slalom,Snowboarding
30520,Torino,Cross Country Skiing Women's 15 km Skiathlon,Cross Country Skiing
30546,Vancouver,Cross Country Skiing Women's Sprint,Cross Country Skiing
30547,Vancouver,Cross Country Skiing Women's Team Sprint,Cross Country Skiing
30567,Nagano,Curling Men's Curling,Curling
30568,Salt Lake City,Curling Men's Curling,Curling
30578,Squaw Valley,Alpine Skiing Men's Downhill,Alpine Skiing
30579,Squaw Valley,Alpine Skiing Men's Slalom,Alpine Skiing
30590,Squaw Valley,Alpine Skiing Men's Downhill,Alpine Skiing
30591,Squaw Valley,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30592,Squaw Valley,Alpine Skiing Men's Slalom,Alpine Skiing
30593,Innsbruck,Alpine Skiing Men's Downhill,Alpine Skiing
30594,Innsbruck,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30595,Innsbruck,Alpine Skiing Men's Slalom,Alpine Skiing
30601,Vancouver,Biathlon Women's 7.5 kilometres Sprint,Biathlon
30602,Vancouver,Biathlon Women's 10 kilometres Pursuit,Biathlon
30603,Vancouver,Biathlon Women's 12.5 kilometres Mass Start,Biathlon
30604,Vancouver,Biathlon Women's 15 kilometres,Biathlon
30605,Vancouver,Biathlon Women's 4 x 6 kilometres Relay,Biathlon
30606,Sochi,Biathlon Women's 7.5 kilometres Sprint,Biathlon
30607,Sochi,Biathlon Women's 15 kilometres,Biathlon
30608,Sochi,Biathlon Women's 4 x 6 kilometres Relay,Biathlon
30609,Nagano,Figure Skating Mixed Ice Dancing,Figure Skating
30611,Chamonix,Figure Skating Men's Singles,Figure Skating
30612,Chamonix,Figure Skating Mixed Pairs,Figure Skating
30613,Sankt Moritz,Figure Skating Men's Singles,Figure Skating
30614,Sankt Moritz,Figure Skating Mixed Pairs,Figure Skating
30615,Lake Placid,Figure Skating Mixed Pairs,Figure Skating
30620,Chamonix,Figure Skating Women's Singles,Figure Skating
30621,Chamonix,Figure Skating Mixed Pairs,Figure Skating
30622,Sankt Moritz,Figure Skating Women's Singles,Figure Skating
30623,Sankt Moritz,Figure Skating Mixed Pairs,Figure Skating
30624,Lake Placid,Figure Skating Mixed Pairs,Figure Skating
30626,Nagano,Ice Hockey Men's Ice Hockey,Ice Hockey
30670,Lake Placid,Luge Women's Singles,Luge
30671,Sochi,Ice Hockey Men's Ice Hockey,Ice Hockey
30679,Sarajevo,Luge Mixed (Men)'s Doubles,Luge
30680,Sapporo,Luge Men's Singles,Luge
30681,Innsbruck,Luge Men's Singles,Luge
30682,Lake Placid,Luge Men's Singles,Luge
30683,Lake Placid,Luge Mixed (Men)'s Doubles,Luge
30686,Nagano,Ice Hockey Men's Ice Hockey,Ice Hockey
30687,Sankt Moritz,Figure Skating Women's Singles,Figure Skating
30688,Sankt Moritz,Figure Skating Mixed Pairs,Figure Skating
30692,Albertville,Speed Skating Men's 500 metres,Speed Skating
30693,Albertville,"Speed Skating Men's 1,000 metres",Speed Skating
30694,Albertville,"Speed Skating Men's 1,500 metres",Speed Skating
30695,Lillehammer,Speed Skating Men's 500 metres,Speed Skating
30696,Lillehammer,"Speed Skating Men's 1,000 metres",Speed Skating
30697,Lillehammer,"Speed Skating Men's 1,500 metres",Speed Skating
30698,Nagano,Speed Skating Men's 500 metres,Speed Skating
30699,Nagano,"Speed Skating Men's 1,000 metres",Speed Skating
30701,Lake Placid,Speed Skating Women's 500 metres,Speed Skating
30702,Lake Placid,"Speed Skating Women's 1,000 metres",Speed Skating
30703,Sarajevo,Speed Skating Women's 500 metres,Speed Skating
30704,Sarajevo,"Speed Skating Women's 1,000 metres",Speed Skating
30705,Sarajevo,"Speed Skating Women's 1,500 metres",Speed Skating
30706,Salt Lake City,Snowboarding Men's Halfpipe,Snowboarding
30707,Torino,Snowboarding Men's Halfpipe,Snowboarding
30713,Sarajevo,Luge Mixed (Men)'s Doubles,Luge
30714,Calgary,Luge Mixed (Men)'s Doubles,Luge
30736,Torino,Curling Women's Curling,Curling
30739,Squaw Valley,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30753,Sapporo,Alpine Skiing Women's Giant Slalom,Alpine Skiing
30754,Sapporo,Alpine Skiing Women's Slalom,Alpine Skiing
30778,Cortina d'Ampezzo,Cross Country Skiing Men's 15 kilometres,Cross Country Skiing
30779,Cortina d'Ampezzo,Cross Country Skiing Men's 4 x 10 kilometres Relay,Cross Country Skiing
30780,Squaw Valley,Cross Country Skiing Men's 15 kilometres,Cross Country Skiing
30781,Squaw Valley,Cross Country Skiing Men's 4 x 10 kilometres Relay,Cross Country Skiing
30782,Cortina d'Ampezzo,Cross Country Skiing Women's 10 kilometres,Cross Country Skiing
30783,Cortina d'Ampezzo,Cross Country Skiing Women's 3 x 5 kilometres Relay,Cross Country Skiing
30791,Oslo,"Ski Jumping Men's Normal Hill, Individual",Ski Jumping
30793,Vancouver,Snowboarding Women's Boardercross,Snowboarding
30794,Sochi,Snowboarding Women's Boardercross,Snowboarding
30849,Lake Placid,Bobsleigh Men's Four,Bobsleigh
30863,Salt Lake City,Bobsleigh Men's Two,Bobsleigh
30879,Salt Lake City,Alpine Skiing Women's Giant Slalom,Alpine Skiing
30880,Salt Lake City,Alpine Skiing Women's Slalom,Alpine Skiing
30881,Torino,Alpine Skiing Women's Downhill,Alpine Skiing
30882,Torino,Alpine Skiing Women's Super G,Alpine Skiing
30883,Torino,Alpine Skiing Women's Combined,Alpine Skiing
30884,Vancouver,Alpine Skiing Women's Downhill,Alpine Skiing
30885,Vancouver,Alpine Skiing Women's Super G,Alpine Skiing
30886,Vancouver,Alpine Skiing Women's Combined,Alpine Skiing
30902,Lake Placid,"Speed Skating Women's 1,500 metres",Speed Skating
30903,Salt Lake City,Nordic Combined Men's Individual,Nordic Combined
30904,Salt Lake City,Nordic Combined Men's Sprint,Nordic Combined
30914,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
30915,Sankt Moritz,Alpine Skiing Men's Downhill,Alpine Skiing
30916,Sankt Moritz,Alpine Skiing Men's Combined,Alpine Skiing
30917,Grenoble,Alpine Skiing Men's Giant Slalom,Alpine Skiing
30918,Grenoble,Alpine Skiing Men's Slalom,Alpine Skiing
30919,Nagano,Alpine Skiing Men's Slalom,Alpine Skiing
30931,Torino,Ice Hockey Men's Ice Hockey,Ice Hockey
30932,Vancouver,Ice Hockey Men's Ice Hockey,Ice Hockey
30982,Lillehammer,Figure Skating Mixed Ice Dancing,Figure Skating
30996,Salt Lake City,Snowboarding Women's Halfpipe,Snowboarding
30997,Torino,Snowboarding Women's Halfpipe,Snowboarding
30998,Vancouver,Snowboarding Women's Halfpipe,Snowboarding
30999,Sochi,Snowboarding Women's Slopestyle,Snowboarding
31023,Innsbruck,Ice Hockey Men's Ice Hockey,Ice Hockey
31024,Lake Placid,Ice Hockey Men's Ice Hockey,Ice Hockey
31025,Salt Lake City,Cross Country Skiing Women's Sprint,Cross Country Skiing
31026,Salt Lake City,Cross Country Skiing Women's 10 kilometres,Cross Country Skiing
31027,Salt Lake City,Cross Country Skiing Women's 15 kilometres,Cross Country Skiing
31032,Sankt Moritz,Ice Hockey Men's Ice Hockey,Ice Hockey
31033,Oslo,Ice Hockey Men's Ice Hockey,Ice Hockey
31034,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
31035,Oslo,Ice Hockey Men's Ice Hockey,Ice Hockey
31036,Cortina d'Ampezzo,Ice Hockey Men's Ice Hockey,Ice Hockey
31037,Squaw Valley,Ice Hockey Men's Ice Hockey,Ice Hockey
31038,Innsbruck,Ice Hockey Men's Ice Hockey,Ice Hockey
31064,Sankt Moritz,Ice Hockey Men's Ice Hockey,Ice Hockey
31109,Sochi,Freestyle Skiing Men's Halfpipe,Freestyle Skiing
31146,Chamonix,Nordic Combined Men's Individual,Nordic Combined
31147,Sankt Moritz,Nordic Combined Men's Individual,Nordic Combined
31151,Garmisch-Partenkirchen,Bobsleigh Men's Two,Bobsleigh
31155,Albertville,Alpine Skiing Men's Super G,Alpine Skiing
31156,Albertville,Alpine Skiing Men's Giant Slalom,Alpine Skiing
31157,Lillehammer,Alpine Skiing Men's Downhill,Alpine Skiing
31158,Lillehammer,Alpine Skiing Men's Super G,Alpine Skiing
31159,Lillehammer,Alpine Skiing Men's Giant Slalom,Alpine Skiing
31160,Lillehammer,Alpine Skiing Men's Combined,Alpine Skiing
31161,Nagano,Alpine Skiing Men's Giant Slalom,Alpine Skiing
31162,Salt Lake City,Alpine Skiing Men's Downhill,Alpine Skiing
31163,Salt Lake City,Alpine Skiing Men's Super G,Alpine Skiing
31164,Salt Lake City,Alpine Skiing Men's Giant Slalom,Alpine Skiing
31165,Torino,Alpine Skiing Men's Downhill,Alpine Skiing
31166,Torino,Alpine Skiing Men's Super G,Alpine Skiing
31167,Torino,Alpine Skiing Men's Giant Slalom,Alpine Skiing
31168,Vancouver,Alpine Skiing Men's Downhill,Alpine Skiing
31169,Vancouver,Alpine Skiing Men's Super G,Alpine Skiing
31175,Calgary,Alpine Skiing Men's Downhill,Alpine Skiing
31176,Calgary,Alpine Skiing Men's Super G,Alpine Skiing
31177,Calgary,Alpine Skiing Men's Giant Slalom,Alpine Skiing
31178,Calgary,Alpine Skiing Men's Combined,Alpine Skiing
31191,Calgary,Ice Hockey Men's Ice Hockey,Ice Hockey
31192,Vancouver,Cross Country Skiing Women's Team Sprint,Cross Country Skiing
31224,Nagano,Nordic Combined Men's Individual,Nordic Combined
31225,Oslo,Alpine Skiing Women's Downhill,Alpine Skiing
31226,Oslo,Alpine Skiing Women's Giant Slalom,Alpine Skiing
31227,Oslo,Alpine Skiing Women's Slalom,Alpine Skiing
31228,Cortina d'Ampezzo,Alpine Skiing Women's Downhill,Alpine Skiing
31229,Cortina d'Ampezzo,Alpine Skiing Women's Giant Slalom,Alpine Skiing
31230,Cortina d'Ampezzo,Alpine Skiing Women's Slalom,Alpine Skiing
31248,Chamonix,Military Ski Patrol Men's Military Ski Patrol,Military Ski Patrol
31249,Albertville,Cross Country Skiing Men's 30 kilometres,Cross Country Skiing
31250,Albertville,Cross Country Skiing Men's 4 x 10 kilometres Relay,Cross Country Skiing
31251,Lillehammer,Cross Country Skiing Men's 10 kilometres,Cross Country Skiing
31252,Lillehammer,Cross Country Skiing Men's 50 kilometres,Cross Country Skiing
31253,Lillehammer,Cross Country Skiing Men's 10/15 kilometres Pursuit,Cross Country Skiing
31254,Lillehammer,Cross Country Skiing Men's 4 x 10 kilometres Relay,Cross Country Skiing
31255,Nagano,Cross Country Skiing Men's 10 kilometres,Cross Country Skiing
31256,Nagano,Cross Country Skiing Men's 30 kilometres,Cross Country Skiing
31257,Nagano,Cross Country Skiing Men's 50 kilometres,Cross Country Skiing
31258,Nagano,Cross Country Skiing Men's 10/15 kilometres Pursuit,Cross Country Skiing
31304,Vancouver,Figure Skating Mixed Ice Dancing,Figure Skating
31305,Sochi,Figure Skating Mixed Ice Dancing,Figure Skating
31306,Sochi,Figure Skating Mixed Team,Figure Skating
31335,Nagano,Biathlon Men's 10 kilometres Sprint,Biathlon
