team_id,team,country_abbr
8460,Japan,JPN
8461,Japan,JPN
8466,Japan-2,JPN
8483,Japan,JPN
8484,Japan,JPN
8485,Japan,JPN
8486,Japan,JPN
8487,Japan,JPN
8488,Japan,JPN
8489,Japan,JPN
8509,Latvia,LAT
8516,Germany,GER
8517,Germany,GER
8518,Germany,GER
8519,Germany,GER
8520,Germany,GER
8521,Germany,GER
8522,Germany,GER
8523,Germany,GER
8524,Germany,GER
8525,Norway,NOR
8526,Norway,NOR
8527,Norway,NOR
8528,Norway,NOR
8538,Latvia,LAT
8540,Italy,ITA
8550,Romania,ROU
8551,Romania,ROU
8552,Romania,ROU
8553,Romania,ROU
8554,Romania,ROU
8555,Romania,ROU
8581,Brazil,BRA
8582,Brazil,BRA
8583,Brazil,BRA
8584,Brazil,BRA
8610,Austria-1,AUT
8611,Austria-2,AUT
8612,Austria-2,AUT
8613,Austria-1,AUT
8616,Austria,AUT
8622,Canada,CAN
8623,Canada,CAN
8624,Canada,CAN
8631,Great Britain,GBR
8632,Great Britain,GBR
8634,Canada,CAN
8635,Canada,CAN
8636,Canada,CAN
8704,Japan,JPN
8711,Japan,JPN
8712,Japan-1,JPN
8729,Japan,JPN
8730,Japan,JPN
8738,Japan,JPN
8739,Japan,JPN
8748,Bolivia,BOL
8749,Bolivia,BOL
8750,Bolivia,BOL
8830,Kazakhstan,KAZ
8831,Kazakhstan,KAZ
8871,Japan,JPN
8888,France-1,FRA
8889,France,FRA
8890,France,FRA
8891,France,FRA
8892,France,FRA
8893,France,FRA
8894,France,FRA
8895,France,FRA
8896,France,FRA
8897,France,FRA
8898,France,FRA
8899,France,FRA
8900,France,FRA
8919,Canada,CAN
8920,Canada,CAN
8921,Canada,CAN
8922,Canada,CAN
8923,Canada-1,CAN
8931,France,FRA
8953,Great Britain,GBR
8958,Canada-3,CAN
8959,New Zealand,NZL
8960,New Zealand,NZL
8961,Canada,CAN
8978,Puerto Rico,PUR
8979,Puerto Rico,PUR
9006,Lithuania,LTU
9007,Lithuania,LTU
9013,Switzerland,SUI
9071,Norway,NOR
9072,Norway,NOR
9073,Norway,NOR
9075,Andorra,AND
9076,Andorra,AND
9077,Andorra,AND
9112,Argentina,ARG
9113,Argentina,ARG
9114,Argentina,ARG
9115,Argentina,ARG
9116,Argentina,ARG
9144,Kazakhstan,KAZ
9155,Latvia-2,LAT
9156,Latvia,LAT
9167,Spain,ESP
9168,Spain,ESP
9169,Spain,ESP
9173,Spain,ESP
9174,Spain,ESP
9175,Spain,ESP
9176,Spain,ESP
9177,Spain,ESP
9178,Spain,ESP
9179,Spain,ESP
9180,Spain,ESP
9222,Japan,JPN
9236,Cyprus,CYP
9237,Cyprus,CYP
9238,Cyprus,CYP
9239,Cyprus,CYP
9240,Cyprus,CYP
9241,Cyprus,CYP
9242,Cyprus,CYP
9243,Cyprus,CYP
9244,Cyprus,CYP
9245,Cyprus,CYP
9271,Russia,RUS
9272,Russia,RUS
9278,Greece,GRE
9279,Greece,GRE
9280,Greece,GRE
9281,Greece,GRE
9282,Greece,GRE
9300,Germany-1,GER
9301,Germany,GER
9308,France,FRA
9312,Italy-1,ITA
9313,Italy-1,ITA
9314,Italy-2,ITA
9353,Spain,ESP
9354,Spain,ESP
9386,Great Britain-2,GBR
9387,Great Britain-1,GBR
9388,Great Britain-2,GBR
9389,United States,USA
9390,United States,USA
9391,United States,USA
9392,United States,USA
9426,New Zealand,NZL
9427,New Zealand,NZL
9428,New Zealand,NZL
9451,Iceland,ISL
9452,Iceland,ISL
9485,Germany-3,GER
9486,Germany-1,GER
9497,Norway,NOR
9498,Norway,NOR
9508,Brazil,BRA
9509,Brazil,BRA
9510,Austria-2,AUT
9524,Austria-1,AUT
9532,United States,USA
9539,Great Britain-1,GBR
9544,Iceland,ISL
9545,Iceland,ISL
9546,Iceland,ISL
9547,Australia,AUS
9548,Australia,AUS
9549,Australia,AUS
9563,France,FRA
9564,France,FRA
9565,France,FRA
9590,Sweden-2,SWE
9591,Sweden-2,SWE
9592,Sweden,SWE
9604,France,FRA
9607,France,FRA
9608,France,FRA
9609,France,FRA
9610,France,FRA
9669,United States,USA
9670,United States,USA
9671,United States,USA
9672,United States,USA
9718,Argentina,ARG
9719,Argentina,ARG
9720,Argentina,ARG
9799,Latvia-2,LAT
9800,Latvia-1,LAT
9805,Russia,RUS
9806,Russia,RUS
9835,Ukraine,UKR
9836,Ukraine,UKR
9837,Ukraine,UKR
9838,Ukraine,UKR
9839,Ukraine,UKR
9852,Soviet Union,URS
9853,Soviet Union,URS
9854,Soviet Union,URS
9865,Soviet Union,URS
9866,Soviet Union,URS
9868,Japan,JPN
9869,Japan,JPN
9870,Japan,JPN
9871,Japan,JPN
9903,Romania,ROU
9904,Sweden,SWE
9929,Sweden,SWE
9930,Sweden,SWE
9931,Sweden,SWE
9932,Sweden,SWE
9933,Sweden,SWE
9934,Sweden,SWE
9935,Sweden,SWE
9936,Sweden,SWE
9937,Sweden,SWE
9938,Sweden,SWE
9939,Sweden,SWE
9971,Japan,JPN
9972,Japan,JPN
9973,Japan,JPN
9994,Japan,JPN
10030,Japan,JPN
10041,Japan,JPN
10042,Japan,JPN
10043,Japan,JPN
10044,Japan,JPN
10045,Japan,JPN
10052,Bolivia,BOL
10053,Bolivia,BOL
10055,West Germany-2,FRG
10057,East Germany,GDR
10058,East Germany,GDR
10059,East Germany,GDR
10064,Austria,AUT
10065,Austria,AUT
10066,Austria,AUT
10070,Switzerland,SUI
10071,Switzerland,SUI
10072,Switzerland,SUI
10073,Switzerland,SUI
10074,Switzerland,SUI
10075,Switzerland,SUI
10076,Switzerland,SUI
10077,Switzerland,SUI
10078,Switzerland,SUI
10097,Iceland,ISL
10098,Iceland,ISL
10101,Iceland,ISL
10105,United States-2,USA
10136,Great Britain,GBR
10202,United States,USA
10203,United States,USA
10204,United States,USA
10205,United States,USA
10206,United States,USA
10207,United States,USA
10208,United States,USA
10209,United States,USA
10210,United States,USA
10211,United States,USA
10235,Norway,NOR
10245,Soviet Union,URS
10246,Soviet Union,URS
10247,Soviet Union,URS
10253,Norway,NOR
10257,Great Britain,GBR
10278,Turkey,TUR
10279,Australia,AUS
10280,Australia,AUS
10289,Sweden,SWE
10296,Sweden,SWE
10297,Sweden,SWE
10298,Sweden,SWE
10309,Japan,JPN
10311,Kazakhstan,KAZ
10326,Sweden,SWE
10339,Sweden,SWE
10340,Sweden,SWE
10341,Sweden,SWE
10343,Sweden,SWE
10391,Sweden,SWE
10392,Sweden,SWE
10393,Sweden,SWE
10395,Austria,AUT
10396,Austria,AUT
10432,Latvia,LAT
10439,Austria-1,AUT
10440,Austria-1,AUT
10441,Austria-2,AUT
10442,Italy,ITA
10443,Italy,ITA
10444,Argentina,ARG
10445,Argentina,ARG
10452,Canada,CAN
10491,Norway,NOR
10524,Bulgaria,BUL
10528,Bulgaria,BUL
10529,Bulgaria,BUL
10544,Bulgaria,BUL
10545,Bulgaria,BUL
10546,Bulgaria,BUL
10547,Bulgaria,BUL
10548,Bulgaria,BUL
10549,Bulgaria,BUL
10552,Bulgaria-1,BUL
10553,Bulgaria,BUL
10554,Bulgaria,BUL
10587,Turkey,TUR
10588,Turkey,TUR
10589,Turkey,TUR
10603,Canada,CAN
10657,United States-1,USA
10715,Canada,CAN
10717,France,FRA
10718,France,FRA
10738,Great Britain,GBR
10739,Great Britain-2,GBR
10752,Italy,ITA
10768,Spain,ESP
10769,Spain,ESP
10771,France,FRA
10772,France,FRA
10799,Canada,CAN
10800,Canada,CAN
10801,Canada,CAN
10802,Canada,CAN
10803,Canada,CAN
10804,Canada,CAN
10805,Canada,CAN
10806,Canada,CAN
10807,Switzerland,SUI
10808,Canada,CAN
10831,Canada,CAN
10832,Canada,CAN
10833,Canada,CAN
10834,Canada,CAN
10835,Canada,CAN
10839,Austria,AUT
10844,Italy,ITA
10845,Italy,ITA
10854,Switzerland,SUI
10855,Switzerland,SUI
10856,Switzerland,SUI
10857,Switzerland,SUI
10858,Switzerland,SUI
10859,Switzerland,SUI
10860,Switzerland,SUI
10861,Switzerland,SUI
10872,Norway,NOR
10873,Norway,NOR
10874,Norway,NOR
10875,Norway,NOR
10876,Norway,NOR
10877,Norway,NOR
10887,France,FRA
10888,France,FRA
10889,France,FRA
10906,Czechoslovakia,TCH
10907,Czechoslovakia,TCH
10939,West Germany,FRG
10940,West Germany,FRG
10941,Italy,ITA
10943,Norway,NOR
10944,Norway,NOR
10945,Norway,NOR
10946,Norway,NOR
10947,Norway,NOR
10948,Norway,NOR
10953,Latvia,LAT
10967,Norway,NOR
10968,Norway,NOR
10969,Norway,NOR
10970,Norway,NOR
10971,Norway,NOR
10972,Norway,NOR
10973,Norway,NOR
10974,Norway,NOR
10975,Norway,NOR
10976,Norway,NOR
10977,Norway,NOR
10978,Norway,NOR
10979,Norway,NOR
10980,Norway,NOR
10981,Norway,NOR
10985,Norway,NOR
10990,Finland,FIN
10991,Finland,FIN
10992,France,FRA
10998,Italy,ITA
10999,Italy-1,ITA
11000,Italy,ITA
11002,Switzerland,SUI
11003,Switzerland,SUI
11004,Switzerland,SUI
11005,Switzerland,SUI
11008,Norway,NOR
11050,Finland,FIN
11068,Finland,FIN
11076,Latvia,LAT
11116,Ukraine-2,UKR
11117,Ukraine,UKR
11154,Russia-3,RUS
11155,Russia-1,RUS
11158,Soviet Union,URS
11159,Soviet Union,URS
11160,Soviet Union,URS
11161,Soviet Union,URS
11162,Soviet Union,URS
11173,Sweden,SWE
11183,Bolivia,BOL
11184,Bolivia,BOL
11185,Bolivia,BOL
11186,Bolivia,BOL
11242,Soviet Union-3,URS
11245,Russia,RUS
11246,Russia,RUS
11294,Sweden-1,SWE
11295,Sweden-1,SWE
11296,Sweden-1,SWE
11298,Sweden,SWE
11299,Sweden,SWE
11305,Sweden,SWE
11308,Romania,ROU
11309,Romania,ROU
11310,Lebanon,LIB
11311,Lebanon,LIB
11312,Germany,GER
11313,Germany,GER
11365,Belarus,BLR
11366,Belarus,BLR
11367,Belarus,BLR
11368,Belarus,BLR
11369,Belarus,BLR
11370,Belarus,BLR
11371,Belarus,BLR
11380,Turkey,TUR
11381,Turkey,TUR
11382,Turkey,TUR
11383,Turkey,TUR
11384,Turkey,TUR
11385,Turkey,TUR
11386,Turkey,TUR
11387,Turkey,TUR
11388,Turkey,TUR
11389,Turkey,TUR
11390,Turkey,TUR
11391,Turkey,TUR
11394,Kazakhstan,KAZ
11395,Kazakhstan,KAZ
11396,Kazakhstan,KAZ
11397,Kazakhstan,KAZ
11398,Kazakhstan,KAZ
11399,Kazakhstan,KAZ
11446,Great Britain,GBR
11461,France,FRA
11462,France,FRA
11463,France,FRA
11464,France,FRA
11465,France,FRA
11491,Turkey,TUR
11492,Turkey,TUR
11513,France,FRA
11514,France,FRA
11515,France,FRA
11516,France,FRA
11517,France,FRA
11518,France,FRA
11578,Japan,JPN
11583,United States-3,USA
11595,Kazakhstan,KAZ
11653,Armenia,ARM
11663,Japan,JPN
11664,Japan,JPN
11674,Morocco,MAR
11675,Morocco,MAR
11678,West Germany,FRG
11685,China,CHN
11695,Canada,CAN
11696,Canada,CAN
11697,Canada,CAN
11698,Canada,CAN
11722,Netherlands,NED
11723,Netherlands,NED
11724,Netherlands,NED
11725,Netherlands,NED
11726,Netherlands,NED
11727,Netherlands,NED
11760,Hungary,HUN
11813,Kazakhstan,KAZ
11814,Kazakhstan,KAZ
11815,Kazakhstan,KAZ
11816,Kazakhstan,KAZ
11817,Kazakhstan,KAZ
11828,Slovakia,SVK
11829,Slovakia,SVK
11831,Yugoslavia,YUG
11832,Yugoslavia,YUG
11833,Yugoslavia,YUG
11834,Bosnia and Herzegovina,BIH
11835,Bosnia and Herzegovina,BIH
11840,Soviet Union,URS
11852,Russia,RUS
11853,Russia,RUS
11854,Russia,RUS
11855,Canada,CAN
11856,Canada,CAN
11857,Canada,CAN
11858,Canada,CAN
11859,Canada,CAN
11860,Canada,CAN
11861,Canada,CAN
11862,Canada,CAN
11868,United States-1,USA
11869,France,FRA
11873,Soviet Union,URS
11887,East Germany-1,GDR
11892,Slovakia,SVK
11910,Slovakia,SVK
11911,Slovakia,SVK
11912,Slovakia,SVK
11913,Slovakia,SVK
11914,Slovakia,SVK
11915,Slovakia,SVK
11916,Slovakia,SVK
11917,Slovakia,SVK
11918,Slovakia,SVK
11921,Slovakia,SVK
11928,Italy,ITA
11975,France,FRA
11976,Austria,AUT
11977,Italy,ITA
11980,Italy,ITA
11982,Italy,ITA
11988,France,FRA
11989,Bulgaria,BUL
11994,Slovakia,SVK
11995,Poland,POL
11996,Poland,POL
11997,Poland,POL
11998,Poland,POL
11999,Poland,POL
12000,Poland,POL
12001,Poland,POL
12002,Poland,POL
12003,Poland,POL
12004,Poland,POL
12005,Poland,POL
12006,Austria,AUT
12007,Austria,AUT
12008,Austria,AUT
12009,Austria,AUT
12010,Austria,AUT
12011,Austria,AUT
12012,Austria-1,AUT
12013,Austria-2,AUT
12014,Austria-2,AUT
12015,Austria-2,AUT
12018,Switzerland-2,SUI
12019,Switzerland-1,SUI
12038,Italy,ITA
12039,Italy,ITA
12063,Austria,AUT
12065,Bulgaria,BUL
12066,Bulgaria,BUL
12093,Czechoslovakia,TCH
12096,Sweden,SWE
12097,Sweden,SWE
12107,Germany-1,GER
12108,Germany-2,GER
12109,United States,USA
12110,United States,USA
12123,Sweden,SWE
12131,Finland,FIN
12132,Finland,FIN
12133,Finland,FIN
12136,Sweden,SWE
12142,Sweden,SWE
12143,Sweden,SWE
12144,Sweden,SWE
12145,Sweden,SWE
12150,Sweden,SWE
12151,Sweden,SWE
12152,France,FRA
12156,Sweden,SWE
12157,Sweden,SWE
12158,Finland,FIN
12159,United States,USA
12160,United States,USA
12190,France,FRA
12224,Russia,RUS
12225,Russia,RUS
12271,West Germany,FRG
12272,Russia,RUS
12273,United States,USA
12274,United States,USA
12275,United States,USA
12276,United States,USA
12277,West Germany,FRG
12278,West Germany-1,FRG
12279,West Germany-1,FRG
12280,West Germany-1,FRG
12281,West Germany-2,FRG
12282,Romania,ROU
12283,Romania,ROU
12290,United States,USA
12291,United States-1,USA
12292,United States-1,USA
12346,Switzerland,SUI
12363,South Korea,KOR
12364,South Korea,KOR
12365,South Korea,KOR
12366,South Korea,KOR
12379,South Korea,KOR
12380,South Korea,KOR
12381,South Korea,KOR
12382,South Korea,KOR
12383,South Korea,KOR
12418,East Germany-2,GDR
12419,East Germany-1,GDR
12440,Poland,POL
12469,Canada,CAN
12497,Switzerland,SUI
12558,United States,USA
12559,United States,USA
12560,United States,USA
12561,United States,USA
12577,China,CHN
12599,Germany,GER
12600,Germany,GER
12601,Germany-1,GER
12605,Germany,GER
12606,Germany,GER
12607,Germany,GER
12608,Germany,GER
12609,Germany,GER
12610,Germany,GER
12611,Germany,GER
12643,United States,USA
12644,United States,USA
12645,United States,USA
12646,United States,USA
12647,United States,USA
12666,United States,USA
12667,United States,USA
12668,United States,USA
12669,United States,USA
12670,United States,USA
12671,United States,USA
12672,United States,USA
12673,United States,USA
12674,United States,USA
12675,United States,USA
12676,United States,USA
12677,United States,USA
12678,United States,USA
12679,United States,USA
12707,France-2,FRA
12715,Great Britain,GBR
12728,France,FRA
12729,France,FRA
12730,France,FRA
12731,France,FRA
12732,France,FRA
12733,France,FRA
12734,France,FRA
12735,France,FRA
12736,France,FRA
12737,France,FRA
12738,France,FRA
12739,France,FRA
12740,France,FRA
12741,France,FRA
12742,France,FRA
12743,France,FRA
12744,France,FRA
12745,France,FRA
12746,France,FRA
12759,Great Britain,GBR
12760,Great Britain-2,GBR
12763,Austria,AUT
12775,France,FRA
12777,France,FRA
12785,Ukraine,UKR
12794,Yugoslavia,YUG
12795,Yugoslavia,YUG
12798,Slovakia,SVK
12799,Slovakia,SVK
12800,Slovakia,SVK
12801,Slovakia,SVK
12802,Slovakia,SVK
12803,Slovakia,SVK
12804,Slovakia,SVK
12805,Slovakia,SVK
12806,Slovakia,SVK
12807,Slovakia,SVK
12808,Slovakia,SVK
12809,Slovakia,SVK
12810,Slovakia,SVK
12811,Slovakia,SVK
12812,Slovakia,SVK
12813,Slovakia,SVK
12814,Slovakia,SVK
12815,Slovakia,SVK
12816,Slovakia,SVK
12817,Slovakia,SVK
12818,Slovakia,SVK
12855,North Korea,PRK
12856,North Korea,PRK
12891,United States,USA
12892,United States,USA
12909,United States,USA
12910,United States,USA
12911,Great Britain,GBR
12948,Czech Republic,CZE
12949,Czech Republic,CZE
12969,Soviet Union,URS
12970,Unified Team,EUN
12971,Russia,RUS
12972,Russia,RUS
12984,United States,USA
12985,United States,USA
12986,Norway,NOR
12987,Norway,NOR
12988,Norway,NOR
12989,Norway,NOR
12990,Norway,NOR
12991,Norway,NOR
12997,United States-2,USA
13008,Canada,CAN
13053,Germany,GER
13073,France,FRA
13074,France,FRA
13075,France,FRA
13076,France,FRA
13077,France,FRA
13078,France,FRA
13079,France,FRA
13080,France,FRA
13113,Moldova,MDA
13116,Switzerland,SUI
13117,Switzerland,SUI
13118,Switzerland,SUI
13128,Romania,ROU
13154,Czech Republic,CZE
13155,Czech Republic,CZE
13156,Czech Republic,CZE
13157,Czech Republic,CZE
13158,Czech Republic,CZE
13159,Czech Republic,CZE
13160,Czech Republic,CZE
13161,Czech Republic,CZE
13162,Hungary,HUN
13174,Czechoslovakia,TCH
13175,Czechoslovakia,TCH
13176,Czechoslovakia,TCH
13177,Czechoslovakia,TCH
13178,Czechoslovakia,TCH
13179,Czechoslovakia,TCH
13180,Czechoslovakia,TCH
13181,Czechoslovakia,TCH
13182,Slovakia,SVK
13183,Slovakia,SVK
13184,Slovakia,SVK
13185,Slovakia,SVK
13193,Hungary,HUN
13194,Hungary,HUN
13195,Hungary,HUN
13196,Hungary,HUN
13198,Romania,ROU
13199,Romania,ROU
13217,Czechoslovakia,TCH
13218,Czechoslovakia,TCH
13219,Czechoslovakia,TCH
13282,Soviet Union,URS
13304,Italy,ITA
13305,Italy,ITA
13306,Italy,ITA
13322,United States-1,USA
13343,United States,USA
13344,United States,USA
13345,United States,USA
13346,United States,USA
13378,Greece,GRE
13379,Greece,GRE
13419,Germany,GER
13420,Germany,GER
13422,Canada-3,CAN
13423,Canada,CAN
13424,Canada,CAN
13425,Canada,CAN
13444,France,FRA
13445,France,FRA
13446,France,FRA
13447,France,FRA
13448,France,FRA
13449,France,FRA
13450,France,FRA
13451,France,FRA
13452,France,FRA
13453,France,FRA
13454,France,FRA
13455,France,FRA
13460,Norway,NOR
13461,Norway,NOR
13462,Norway,NOR
13463,Norway,NOR
13464,Norway,NOR
13465,Norway,NOR
13466,Norway,NOR
13467,Norway,NOR
13468,Norway,NOR
13501,Mexico,MEX
13502,Mexico,MEX
13539,France,FRA
13540,France,FRA
13541,France,FRA
13542,France,FRA
13545,Switzerland,SUI
13558,Romania,ROU
13559,Romania,ROU
13560,Romania,ROU
13561,Romania,ROU
13562,Romania,ROU
13563,Romania,ROU
13564,Romania,ROU
13565,Hungary,HUN
13566,Hungary,HUN
13567,Hungary,HUN
13568,Hungary,HUN
13569,Hungary,HUN
13570,Hungary,HUN
13641,France,FRA
13642,France-1,FRA
13664,West Germany,FRG
13665,West Germany,FRG
13666,West Germany,FRG
13667,West Germany,FRG
13668,West Germany,FRG
13689,Austria,AUT
13691,Czechoslovakia,TCH
13692,Czechoslovakia,TCH
13693,Czechoslovakia,TCH
13717,Italy,ITA
13724,Switzerland-1,SUI
13727,Australia,AUS
13728,Australia,AUS
13738,Japan,JPN
13750,Tonga,TGA
13766,Bulgaria,BUL
13767,Bulgaria,BUL
13768,Bulgaria,BUL
13769,Bulgaria,BUL
13773,Argentina,ARG
13774,Argentina,ARG
13775,United States,USA
13776,United States,USA
13777,United States,USA
13778,United States,USA
13779,United States,USA
13780,United States,USA
13781,Iran,IRI
13782,Iran,IRI
13783,Iran,IRI
13784,Iran,IRI
13785,Iran,IRI
13786,Iran,IRI
13787,Iran,IRI
13788,Iran,IRI
13789,Iran,IRI
13872,Canada-2,CAN
13912,Czech Republic,CZE
13913,Czech Republic,CZE
13914,Czech Republic,CZE
13915,Czech Republic,CZE
13916,Czech Republic,CZE
13917,Czech Republic,CZE
13918,Czech Republic,CZE
13919,Czech Republic,CZE
13920,Czech Republic,CZE
13921,Czech Republic,CZE
13922,Czech Republic,CZE
13923,Czech Republic,CZE
13924,Czech Republic,CZE
13925,Czech Republic,CZE
13926,Czech Republic,CZE
13927,Czech Republic,CZE
13929,Guam,GUM
13930,France,FRA
13950,Hungary,HUN
13975,Unified Team,EUN
13976,Kazakhstan,KAZ
13977,Kazakhstan,KAZ
13978,Kazakhstan,KAZ
13979,Switzerland,SUI
13980,Switzerland,SUI
14071,Mongolia,MGL
14072,Mongolia,MGL
14079,China,CHN
14080,China,CHN
14094,Canada-2,CAN
14095,Canada-2,CAN
14141,France,FRA
14142,France,FRA
14151,Chile,CHI
14152,Chile,CHI
14153,Chile,CHI
14154,Chile,CHI
14155,Chile,CHI
14156,Chile,CHI
14157,Chile,CHI
14158,Chile,CHI
14159,Chile,CHI
14160,Chile,CHI
14203,Slovakia,SVK
14204,Slovakia,SVK
14205,Russia,RUS
14206,Russia,RUS
14207,Russia,RUS
14208,Russia,RUS
14212,Soviet Union,URS
14215,Soviet Union,URS
14217,Great Britain,GBR
14218,Russia,RUS
14219,Russia,RUS
14269,France,FRA
14288,Argentina,ARG
14289,Argentina,ARG
14318,Romania,ROU
14319,Romania,ROU
14320,Romania,ROU
14349,Great Britain-2,GBR
14350,Great Britain-2,GBR
14367,Switzerland,SUI
14368,Switzerland,SUI
14369,Switzerland,SUI
14395,Italy,ITA
14396,Italy,ITA
14397,Italy,ITA
14441,Romania,ROU
14442,Romania,ROU
14457,Italy,ITA
14458,Italy,ITA
14481,Australia,AUS
14482,Australia,AUS
14483,Australia,AUS
14486,Italy,ITA
14487,Italy,ITA
14488,United States,USA
14489,Hungary,HUN
14490,Hungary,HUN
14507,Norway,NOR
14508,Norway,NOR
14509,Norway,NOR
14510,Norway,NOR
14511,Norway,NOR
14512,Norway,NOR
14513,Norway,NOR
14514,Norway,NOR
14515,Norway,NOR
14544,Poland,POL
14570,West Germany-1,FRG
14575,Norway,NOR
14576,Norway,NOR
14587,Lithuania,LTU
14588,Lithuania,LTU
14589,Lithuania,LTU
14590,Lithuania,LTU
14592,United States-2,USA
14596,France,FRA
14597,France,FRA
14598,France,FRA
14599,France,FRA
14600,Czech Republic,CZE
14603,France,FRA
14610,France,FRA
14611,France,FRA
14612,France,FRA
14613,France,FRA
14650,Germany,GER
14662,Finland,FIN
14689,Norway,NOR
14708,Kazakhstan,KAZ
14709,Kazakhstan,KAZ
14710,Hungary,HUN
14712,Czechoslovakia,TCH
14713,Czechoslovakia,TCH
14724,Soviet Union,URS
14725,Soviet Union,URS
14731,Germany,GER
14732,Germany,GER
14733,Germany,GER
14753,United States,USA
14754,United States,USA
14755,United States,USA
14756,United States,USA
14757,United States,USA
14758,United States,USA
14773,United States-1,USA
14775,United States,USA
14776,United States,USA
14777,United States,USA
14786,Canada-3,CAN
14787,Canada-1,CAN
14827,France,FRA
14842,Germany-2,GER
14858,Italy,ITA
14883,Canada,CAN
14897,Lebanon,LIB
14898,Lebanon,LIB
14911,United States,USA
14964,Chile,CHI
14965,Chile,CHI
14992,United States,USA
15005,United States-2,USA
15009,Canada,CAN
15055,United States,USA
15056,United States,USA
15063,Canada,CAN
15064,Canada,CAN
15065,Canada,CAN
15090,Canada,CAN
15091,Canada,CAN
15092,Canada,CAN
15100,Ireland,IRL
15131,France,FRA
15140,United States,USA
15193,Great Britain-3,GBR
15198,Hungary,HUN
15220,Germany,GER
15244,Slovakia,SVK
15245,Slovakia,SVK
15246,Slovakia,SVK
15251,Canada,CAN
15252,Canada,CAN
15256,Germany,GER
15257,Germany,GER
15258,Germany,GER
15267,Great Britain,GBR
15268,Great Britain,GBR
15269,Great Britain,GBR
15270,Great Britain,GBR
15271,Great Britain,GBR
15272,Great Britain,GBR
15273,Great Britain,GBR
15274,Great Britain,GBR
15275,Great Britain,GBR
15310,Romania-2,ROU
15311,Hungary,HUN
15312,West Germany,FRG
15313,West Germany,FRG
15314,West Germany,FRG
15322,France,FRA
15323,France,FRA
15326,France,FRA
15327,France,FRA
15328,France,FRA
15329,France,FRA
15330,France,FRA
15334,United States-2,USA
15338,United States,USA
15364,Canada,CAN
15412,East Germany,GDR
15432,Italy,ITA
15434,Czechoslovakia,TCH
15435,Czechoslovakia,TCH
15436,Czechoslovakia,TCH
15437,Czechoslovakia,TCH
15460,Czechoslovakia,TCH
15461,Czechoslovakia,TCH
15480,Czechoslovakia-1,TCH
15481,Czechoslovakia-2,TCH
15485,Czechoslovakia,TCH
15486,Czechoslovakia,TCH
15487,Czechoslovakia,TCH
15488,Czechoslovakia,TCH
15489,Czechoslovakia,TCH
15508,Slovakia,SVK
15513,Spain,ESP
15514,Germany,GER
15522,Latvia,LAT
15523,Latvia,LAT
15532,United States,USA
15539,Germany-2,GER
15540,Germany-1,GER
15549,New Zealand,NZL
15550,New Zealand,NZL
15559,Russia,RUS
15560,Russia,RUS
15561,Russia,RUS
15562,Russia,RUS
15563,Russia,RUS
15564,Russia,RUS
